timestamp,source_ip,destination_ip,source_port,destination_port,protocol,packet_count,byte_count,duration,attack_category
2024-01-01 1:11:31,213.0.200.88,176.160.20.2,59837,49467,TCP,641,15558,6.21,Reconnaissance
2024-01-01 1:11:32,214.82.192.65,202.175.64.200,18658,16074,TCP,567,56735,7.44,Analysis
2024-01-01 1:11:33,66.119.10.43,47.16.109.226,58569,39093,ICMP,931,78556,1.74,u2r
2024-01-01 1:11:34,38.135.24.87,37.19.83.209,58916,52307,UDP,685,4843,8.2,Shellcode
2024-01-01 1:11:35,26.40.58.123,37.88.196.120,58420,55813,TCP,372,81161,0.25,Backdoor
2024-01-01 1:11:36,157.5.31.19,165.14.220.195,57903,27006,UDP,941,18841,9.49,Shellcode
2024-01-01 1:11:37,6.120.4.249,134.63.77.150,28740,54573,UDP,540,16485,0.59,Analysis
2024-01-01 1:11:38,164.87.33.188,157.27.200.205,34035,5320,TCP,424,61286,3.73,Backdoor
2024-01-01 1:11:39,239.186.91.50,185.116.99.121,29259,6389,UDP,460,42208,9.21,Normal
2024-01-01 1:11:40,13.27.213.27,174.225.240.174,6234,34993,ICMP,158,49037,0.73,Shellcode
2024-01-01 1:11:41,236.121.94.198,228.32.157.8,59687,41668,UDP,571,88744,2.38,Probe
2024-01-01 1:11:42,48.62.42.171,127.133.123.73,15937,52926,UDP,632,4122,8.33,Normal
2024-01-01 1:11:43,229.165.204.20,20.231.191.209,3374,28659,TCP,1000,77083,3.64,Analysis
2024-01-01 1:11:44,200.138.111.164,81.32.193.122,61100,6170,UDP,408,98767,1.97,Reconnaissance
2024-01-01 1:11:45,124.242.79.251,252.112.11.156,37821,41154,TCP,448,98103,0.96,r2l
2024-01-01 1:11:46,201.240.201.86,37.171.253.153,10421,33224,ICMP,185,19864,7.44,Normal
2024-01-01 1:11:47,27.161.64.53,160.94.32.59,37508,33983,ICMP,949,60774,2.45,r2l
2024-01-01 1:11:48,75.39.45.128,6.68.173.157,56131,50214,TCP,236,7262,9.21,Fuzzers
2024-01-01 1:11:49,222.192.171.139,0.185.168.98,14577,24954,TCP,561,27005,5.55,Worms
2024-01-01 1:11:50,7.49.209.151,106.226.39.85,3706,55668,UDP,211,85090,9.72,Exploits
2024-01-01 1:11:51,64.40.97.77,35.213.134.52,39708,19269,ICMP,333,19499,9.99,DoS
2024-01-01 1:11:52,15.74.253.120,245.43.208.177,63528,29746,ICMP,757,49697,6.58,Shellcode
2024-01-01 1:11:53,107.197.243.8,229.12.71.176,48574,2899,TCP,942,47882,8.43,Analysis
2024-01-01 1:11:54,98.126.223.210,100.213.249.185,42105,7304,UDP,302,56696,4.64,Backdoor
2024-01-01 1:11:55,128.80.169.180,30.63.73.239,48033,40365,ICMP,397,84050,7.08,Worms
2024-01-01 1:11:56,154.126.197.94,224.34.211.49,3178,58068,UDP,784,41423,3.36,Reconnaissance
2024-01-01 1:11:57,102.216.83.209,25.48.94.155,51070,8982,UDP,421,85257,7.07,u2r
2024-01-01 1:11:58,143.255.250.65,5.232.142.140,42910,34595,ICMP,923,28718,4.8,Fuzzers
2024-01-01 1:11:59,65.206.93.115,86.209.52.210,45838,34187,UDP,914,18018,7.64,Fuzzers
2024-01-01 1:12:00,201.120.94.58,71.6.7.206,49308,22513,UDP,373,49044,9.96,Shellcode
2024-01-01 1:12:01,148.166.19.246,41.25.22.90,3558,21757,ICMP,691,88372,0.9,Reconnaissance
2024-01-01 1:12:02,33.100.167.186,61.74.20.72,28252,42126,TCP,94,89587,9.99,Analysis
2024-01-01 1:12:03,190.57.64.147,163.18.251.213,58562,59416,ICMP,6,91731,4.23,DoS
2024-01-01 1:12:04,235.53.228.219,175.176.197.234,5997,11713,UDP,258,47841,0.71,Shellcode
2024-01-01 1:12:05,93.150.15.194,87.7.1.100,22251,51374,ICMP,2,55005,2.14,Probe
2024-01-01 1:12:06,208.115.162.26,141.105.136.74,19871,20696,TCP,68,9452,1.91,DoS
2024-01-01 1:12:07,38.107.234.61,95.207.43.140,37495,27386,UDP,167,17261,4.73,DoS
2024-01-01 1:12:08,42.52.171.105,181.6.165.130,45959,9340,UDP,683,68825,7.86,DoS
2024-01-01 1:12:09,42.10.221.109,25.13.186.82,28562,33716,UDP,233,53585,9.25,Backdoor
2024-01-01 1:12:10,224.60.56.43,86.146.230.141,35726,15056,TCP,928,39261,3.44,Worms
2024-01-01 1:12:11,221.24.206.28,102.170.14.82,49389,61747,UDP,612,20716,8.12,Reconnaissance
2024-01-01 1:12:12,248.27.133.220,221.233.187.98,26111,21578,TCP,886,47022,7.95,Worms
2024-01-01 1:12:13,255.240.112.76,181.71.125.151,40756,61668,UDP,282,65475,9.11,r2l
2024-01-01 1:12:14,246.174.72.244,8.7.91.52,4611,8342,ICMP,912,33504,2.97,r2l
2024-01-01 1:12:15,189.148.73.229,111.53.210.222,40871,4459,UDP,466,86391,5.11,Normal
2024-01-01 1:12:16,235.73.54.167,97.40.180.226,44185,26245,ICMP,9,53994,8.61,Exploits
2024-01-01 1:12:17,22.182.26.242,157.145.21.137,17399,54946,ICMP,264,89679,2.47,Backdoor
2024-01-01 1:12:18,74.218.56.198,127.185.185.37,2175,23506,ICMP,307,72606,2.12,Normal
2024-01-01 1:12:19,197.150.247.162,159.4.91.119,58465,31670,UDP,703,6424,9.79,Normal
2024-01-01 1:12:20,86.254.119.251,77.114.70.71,51794,42247,ICMP,425,31187,1.05,Worms
2024-01-01 1:12:21,186.36.39.148,230.223.56.194,9735,9466,ICMP,815,20485,2.46,Shellcode
2024-01-01 1:12:22,2.116.54.234,164.153.29.156,26298,51625,TCP,331,580,5.32,Fuzzers
2024-01-01 1:12:23,43.16.46.166,149.38.170.252,24657,52316,UDP,381,2785,1.69,r2l
2024-01-01 1:12:24,133.52.0.185,67.183.234.58,19487,63291,UDP,579,62417,5.72,Shellcode
2024-01-01 1:12:25,66.194.38.159,238.81.52.7,28371,58597,ICMP,183,57419,4.57,Shellcode
2024-01-01 1:12:26,81.118.41.44,153.242.59.234,61300,16146,UDP,541,11750,8.58,Exploits
2024-01-01 1:12:27,200.60.197.252,75.246.115.94,45885,23395,UDP,844,3413,0.12,Worms
2024-01-01 1:12:28,18.91.43.210,105.130.3.133,46216,21692,TCP,348,87974,4.43,u2r
2024-01-01 1:12:29,170.85.26.160,17.169.96.142,10048,50891,TCP,88,71209,8.27,Normal
2024-01-01 1:12:30,70.217.118.179,212.184.76.121,41273,2323,TCP,588,62410,9.98,Shellcode
2024-01-01 1:12:31,187.156.104.147,51.232.220.178,24706,26388,ICMP,253,52984,5.54,DoS
2024-01-01 1:12:32,83.82.191.121,11.135.68.172,31866,61890,ICMP,375,42580,5.8,Shellcode
2024-01-01 1:12:33,95.176.84.205,247.90.20.14,19407,33402,TCP,253,78836,7.71,Probe
2024-01-01 1:12:34,106.44.138.51,35.247.236.99,25041,54509,ICMP,898,97872,3.69,Reconnaissance
2024-01-01 1:12:35,79.221.157.130,175.68.22.124,52664,46569,TCP,155,94732,8.06,Fuzzers
2024-01-01 1:12:36,98.245.148.80,225.228.207.202,47814,57762,UDP,524,42736,7.48,Fuzzers
2024-01-01 1:12:37,126.236.83.180,235.237.115.60,35510,10203,TCP,103,81227,9.65,Fuzzers
2024-01-01 1:12:38,234.50.54.227,47.151.14.31,63617,23098,UDP,616,44141,9.65,Backdoor
2024-01-01 1:12:39,193.176.205.140,5.204.6.47,12375,20021,UDP,873,71778,5.73,DoS
2024-01-01 1:12:40,120.77.230.95,186.164.164.18,51057,43632,ICMP,395,61447,4.64,Analysis
2024-01-01 1:12:41,61.67.223.134,28.247.35.106,62423,44178,UDP,310,57560,5.33,Worms
2024-01-01 1:12:42,241.190.218.0,82.226.107.60,18038,39002,UDP,193,55778,0.73,Worms
2024-01-01 1:12:43,62.56.7.211,54.177.193.87,17252,32797,ICMP,745,92300,6.39,DoS
2024-01-01 1:12:44,236.57.27.193,205.60.250.100,13759,25491,TCP,60,13436,5.05,Worms
2024-01-01 1:12:45,154.224.49.184,158.49.224.106,50406,19762,ICMP,59,54001,3.71,Worms
2024-01-01 1:12:46,162.217.51.28,220.158.69.144,25199,58228,TCP,143,14614,4.25,r2l
2024-01-01 1:12:47,36.203.149.161,60.110.226.205,31939,5392,TCP,550,19122,5.85,DoS
2024-01-01 1:12:48,20.191.74.119,222.155.71.220,61287,12221,UDP,414,73839,6.14,Shellcode
2024-01-01 1:12:49,212.113.15.110,40.50.204.187,39138,32503,ICMP,632,4829,4.59,Reconnaissance
2024-01-01 1:12:50,117.200.143.5,247.105.197.251,7265,10275,ICMP,307,61237,7.15,u2r
2024-01-01 1:12:51,162.27.67.11,199.233.169.189,51511,31625,ICMP,44,21271,5.62,Backdoor
2024-01-01 1:12:52,104.230.60.113,66.83.85.253,7404,42487,ICMP,805,37573,1.02,Shellcode
2024-01-01 1:12:53,16.48.99.153,241.138.176.234,47458,63140,UDP,398,94077,2.31,DoS
2024-01-01 1:12:54,104.216.131.9,85.211.70.92,57520,44840,TCP,717,37477,5.09,Probe
2024-01-01 1:12:55,145.251.232.149,12.237.55.18,18900,28367,TCP,976,50616,1.54,Backdoor
2024-01-01 1:12:56,143.209.253.249,69.147.113.131,33764,39379,TCP,172,65820,7.15,Probe
2024-01-01 1:12:57,26.101.180.201,245.104.177.95,22702,2657,UDP,690,53061,0.21,Probe
2024-01-01 1:12:58,153.39.7.97,236.247.111.6,34300,40527,TCP,759,51485,4.71,Shellcode
2024-01-01 1:12:59,235.137.148.47,58.148.101.140,54465,17987,UDP,385,12455,9.46,Shellcode
2024-01-01 1:13:00,160.3.218.191,218.211.224.209,61882,10246,ICMP,271,47293,6.39,Shellcode
2024-01-01 1:13:01,105.103.101.4,196.197.186.229,63033,63112,UDP,480,71427,8.35,u2r
2024-01-01 1:13:02,47.28.235.254,118.127.137.200,50570,29966,UDP,579,33335,5.48,Fuzzers
2024-01-01 1:13:03,232.87.129.193,172.173.187.152,59029,1248,TCP,67,81134,6.42,r2l
2024-01-01 1:13:04,149.183.96.65,4.240.68.117,27140,1122,ICMP,890,25558,8.12,r2l
2024-01-01 1:13:05,9.24.170.185,162.41.158.200,32079,19028,ICMP,931,99255,9.34,Worms
2024-01-01 1:13:06,0.106.29.179,247.72.20.114,16445,27933,TCP,409,35875,2.69,Probe
2024-01-01 1:13:07,0.170.167.126,90.176.93.147,61258,3684,ICMP,65,28970,8.82,Backdoor
2024-01-01 1:13:08,179.204.47.91,12.240.160.222,7199,16616,UDP,591,1476,4.32,Normal
2024-01-01 1:13:09,55.53.53.101,119.191.96.57,27541,8788,ICMP,886,41879,3.43,Analysis
2024-01-01 1:13:10,68.131.89.127,226.196.85.225,14572,42194,ICMP,752,99308,1.63,Worms
2024-01-01 1:13:11,173.163.141.130,123.251.65.1,4240,18730,TCP,914,70709,5.77,Analysis
2024-01-01 1:13:12,126.58.43.104,120.242.147.153,41339,23190,ICMP,184,2356,5.82,DoS
2024-01-01 1:13:13,198.71.248.247,247.105.221.173,41865,15706,TCP,3,31852,0.6,Worms
2024-01-01 1:13:14,148.193.189.94,193.46.198.171,42829,56755,UDP,807,40490,8.4,Analysis
2024-01-01 1:13:15,114.95.11.218,220.226.131.199,37465,33941,UDP,346,17347,1.81,Reconnaissance
2024-01-01 1:13:16,125.173.164.76,13.152.101.49,23759,1585,ICMP,352,71577,3.43,Exploits
2024-01-01 1:13:17,31.235.221.52,214.154.6.204,57506,45975,UDP,123,75595,5.71,Shellcode
2024-01-01 1:13:18,26.80.46.210,106.154.245.202,44454,29807,UDP,202,93227,6.78,r2l
2024-01-01 1:13:19,109.211.223.140,182.140.55.159,59644,25802,ICMP,457,18842,2.93,Backdoor
2024-01-01 1:13:20,193.109.243.34,99.184.46.137,18301,14256,UDP,495,92589,3.52,Analysis
2024-01-01 1:13:21,118.188.19.108,214.83.67.70,30643,51974,ICMP,498,67727,6.81,Shellcode
2024-01-01 1:13:22,111.214.5.129,9.19.137.168,37772,1917,TCP,123,5359,7.43,Analysis
2024-01-01 1:13:23,58.41.79.236,43.164.152.24,29761,11489,TCP,797,21362,9.43,Exploits
2024-01-01 1:13:24,92.148.126.242,33.229.186.36,29550,62338,ICMP,657,71387,4.72,r2l
2024-01-01 1:13:25,38.35.240.221,146.45.13.105,1853,26250,ICMP,80,94895,4.57,DoS
2024-01-01 1:13:26,215.214.171.230,109.177.110.218,11463,58924,TCP,218,11343,3.87,Analysis
2024-01-01 1:13:27,143.28.132.202,41.12.105.169,57145,23271,TCP,363,60099,4.85,Analysis
2024-01-01 1:13:28,235.14.132.205,57.129.97.7,31398,61062,TCP,770,12386,6.19,Shellcode
2024-01-01 1:13:29,225.46.56.140,138.198.238.166,13801,24127,TCP,525,66812,8.88,Backdoor
2024-01-01 1:13:30,154.33.224.52,92.31.81.230,27876,59695,UDP,413,57391,7.83,u2r
2024-01-01 1:13:31,218.150.23.250,181.115.4.232,12278,44233,TCP,196,67852,8.53,Probe
2024-01-01 1:13:32,144.201.143.138,175.241.255.115,45714,19111,ICMP,104,89065,9.51,Backdoor
2024-01-01 1:13:33,149.10.43.253,123.123.60.124,58493,38357,UDP,493,40026,1.73,Backdoor
2024-01-01 1:13:34,161.225.198.135,116.200.26.182,21782,32023,UDP,672,41304,6.9,Backdoor
2024-01-01 1:13:35,161.42.145.240,203.192.201.173,59800,48196,ICMP,716,7825,0.62,Backdoor
2024-01-01 1:13:36,208.0.104.102,61.37.196.141,12487,30218,TCP,59,92013,2.52,Worms
2024-01-01 1:13:37,230.123.133.29,33.208.225.241,6671,56014,ICMP,96,11856,8.91,Exploits
2024-01-01 1:13:38,12.123.201.64,161.158.110.8,44640,6919,UDP,659,19773,9.85,Analysis
2024-01-01 1:13:39,84.254.97.172,25.131.84.238,62117,62954,UDP,352,77269,6.56,Normal
2024-01-01 1:13:40,20.35.221.95,45.95.109.68,50952,19164,ICMP,620,88677,2.11,Probe
2024-01-01 1:13:41,159.34.221.254,233.137.165.217,34572,38167,ICMP,998,51315,6.62,Normal
2024-01-01 1:13:42,3.5.213.234,242.205.47.108,57408,26088,TCP,205,96085,5.42,Shellcode
2024-01-01 1:13:43,120.61.212.249,44.74.236.102,16397,18632,TCP,942,39396,3.12,Backdoor
2024-01-01 1:13:44,145.176.86.170,131.39.112.151,44751,18707,TCP,707,91429,6.87,Reconnaissance
2024-01-01 1:13:45,15.194.201.100,180.175.103.208,26822,30495,ICMP,156,85957,6.85,Worms
2024-01-01 1:13:46,87.102.23.39,19.154.2.154,32696,17360,UDP,565,63477,3.52,Fuzzers
2024-01-01 1:13:47,155.237.24.189,123.185.168.88,25673,17042,TCP,986,9978,8.18,Worms
2024-01-01 1:13:48,227.37.219.26,140.167.118.251,28349,32303,TCP,659,80238,7.84,u2r
2024-01-01 1:13:49,107.191.72.188,194.216.203.195,42727,5940,UDP,205,53490,5.18,Worms
2024-01-01 1:13:50,251.39.210.184,110.84.95.17,18609,12595,ICMP,643,48496,3.74,Shellcode
2024-01-01 1:13:51,124.69.181.207,77.161.29.227,58543,50891,UDP,596,42018,4.38,r2l
2024-01-01 1:13:52,5.224.193.162,157.119.132.200,56421,42384,ICMP,237,35754,0.71,Worms
2024-01-01 1:13:53,224.226.54.50,112.22.247.254,9994,1007,TCP,705,10317,4.84,Shellcode
2024-01-01 1:13:54,23.112.172.75,126.195.25.37,29542,57216,TCP,392,34902,2.87,Normal
2024-01-01 1:13:55,139.218.131.226,155.225.96.116,9769,39352,TCP,781,87190,8.37,Backdoor
2024-01-01 1:13:56,118.44.158.254,137.55.221.70,34701,30353,ICMP,462,48252,9.18,Fuzzers
2024-01-01 1:13:57,69.254.118.101,184.5.12.183,62059,32885,UDP,558,53090,3.54,Normal
2024-01-01 1:13:58,214.212.53.66,231.64.163.67,63602,44668,ICMP,123,22683,3.84,DoS
2024-01-01 1:13:59,177.183.192.192,204.160.44.85,37323,25265,ICMP,1,65843,3.4,DoS
2024-01-01 1:14:00,209.202.204.87,23.86.140.182,13190,28848,ICMP,759,18823,4.17,Reconnaissance
2024-01-01 1:14:01,38.139.124.209,45.46.231.194,4727,22975,UDP,986,65079,2.05,u2r
2024-01-01 1:14:02,170.124.213.122,71.168.104.204,50052,63125,ICMP,550,91629,7.69,DoS
2024-01-01 1:14:03,161.196.45.224,225.86.98.100,26258,43974,UDP,262,70026,4.99,Worms
2024-01-01 1:14:04,131.132.79.95,238.88.97.244,12301,30367,UDP,518,58588,2.08,Probe
2024-01-01 1:14:05,123.122.100.200,122.124.35.157,18132,10642,TCP,286,8325,6.06,Exploits
2024-01-01 1:14:06,207.159.41.9,106.65.65.59,19201,24165,ICMP,733,70988,9.7,DoS
2024-01-01 1:14:07,172.142.206.234,218.55.39.189,60646,22393,TCP,241,54524,0.31,Fuzzers
2024-01-01 1:14:08,190.165.214.205,62.197.183.98,51262,55855,ICMP,495,4343,3.99,Reconnaissance
2024-01-01 1:14:09,159.82.255.231,61.136.235.171,60150,29887,TCP,131,96488,4.61,Reconnaissance
2024-01-01 1:14:10,206.73.128.39,222.126.13.188,50508,56493,TCP,106,68646,9.51,Probe
2024-01-01 1:14:11,124.203.179.249,175.85.237.159,16527,20766,UDP,173,45682,9.55,Worms
2024-01-01 1:14:12,188.132.158.128,111.227.138.78,7019,11887,UDP,395,6701,3.38,u2r
2024-01-01 1:14:13,141.195.111.221,8.15.77.32,8047,60062,UDP,841,41873,6.14,Probe
2024-01-01 1:14:14,164.230.148.237,7.225.14.136,38014,53430,TCP,731,58648,7.88,Normal
2024-01-01 1:14:15,35.34.222.38,186.143.55.198,25509,1488,ICMP,370,54654,2.64,Probe
2024-01-01 1:14:16,135.231.48.87,117.98.8.155,23074,39607,TCP,346,6525,1.57,Shellcode
2024-01-01 1:14:17,181.203.21.149,116.103.164.146,41024,36942,TCP,443,17544,6.41,Exploits
2024-01-01 1:14:18,2.104.156.227,116.22.91.145,20526,10594,UDP,250,25755,0.51,Exploits
2024-01-01 1:14:19,58.255.127.36,95.34.86.147,41030,5778,UDP,249,23212,7.3,Probe
2024-01-01 1:14:20,89.138.235.102,224.130.172.39,13082,58700,ICMP,689,76062,3.76,DoS
2024-01-01 1:14:21,4.64.114.1,38.162.187.233,5740,47122,TCP,860,72646,3.41,Fuzzers
2024-01-01 1:14:22,124.66.50.54,129.32.198.252,61324,31786,TCP,120,34977,2.27,Reconnaissance
2024-01-01 1:14:23,218.197.161.47,11.127.218.26,55485,35314,TCP,423,28126,6.7,Worms
2024-01-01 1:14:24,219.4.254.161,230.163.144.60,20638,41825,UDP,969,66074,7.17,Reconnaissance
2024-01-01 1:14:25,126.218.249.230,38.39.23.220,63530,12348,TCP,280,98543,5.19,Exploits
2024-01-01 1:14:26,177.221.187.66,3.44.109.31,41995,42935,TCP,202,14641,1.79,DoS
2024-01-01 1:14:27,116.38.107.208,20.178.14.188,31130,54976,ICMP,686,66844,5.51,Exploits
2024-01-01 1:14:28,223.134.157.184,118.136.61.141,26240,11096,ICMP,561,67943,0.63,r2l
2024-01-01 1:14:29,150.56.37.137,10.88.180.206,48321,48003,UDP,51,97839,4.07,Exploits
2024-01-01 1:14:30,102.244.28.0,13.228.114.85,39739,9874,ICMP,145,73196,7.69,r2l
2024-01-01 1:14:31,2.150.252.155,15.231.162.212,4779,7752,UDP,399,98474,1.08,DoS
2024-01-01 1:14:32,105.210.162.153,159.23.190.174,17513,62929,UDP,411,47103,6.62,Shellcode
2024-01-01 1:14:33,175.67.238.208,191.77.109.213,51644,15137,ICMP,577,58468,2.99,Backdoor
2024-01-01 1:14:34,182.122.237.68,43.208.126.224,48509,16410,TCP,230,4951,6.14,Fuzzers
2024-01-01 1:14:35,125.9.54.221,117.11.131.219,3518,32042,TCP,888,85782,7.05,Exploits
2024-01-01 1:14:36,9.67.10.209,107.177.190.248,1854,62189,UDP,971,82371,6.59,r2l
2024-01-01 1:14:37,198.226.84.184,232.9.166.16,62463,8180,ICMP,981,67340,6.88,Backdoor
2024-01-01 1:14:38,234.9.19.84,247.192.183.34,48922,13769,ICMP,788,22267,0.52,Fuzzers
2024-01-01 1:14:39,122.186.41.135,235.159.241.88,34057,63962,UDP,934,34944,8.61,Analysis
2024-01-01 1:14:40,1.58.237.34,70.220.196.0,49732,42695,UDP,425,63094,4.5,Normal
2024-01-01 1:14:41,179.160.74.205,24.78.168.71,52649,35198,TCP,196,60967,7.42,Shellcode
2024-01-01 1:14:42,112.122.49.55,126.15.1.225,5445,48454,UDP,16,70023,1.29,Fuzzers
2024-01-01 1:14:43,249.56.157.31,173.239.23.13,49818,61184,UDP,866,28946,8.06,Normal
2024-01-01 1:14:44,32.48.225.69,244.208.28.97,41367,1772,ICMP,877,95791,0.74,Exploits
2024-01-01 1:14:45,206.159.215.12,141.127.220.198,47910,64439,UDP,666,86057,8.69,Shellcode
2024-01-01 1:14:46,86.9.118.38,8.24.127.169,35819,2234,TCP,699,45111,3.21,Analysis
2024-01-01 1:14:47,14.194.88.33,82.42.241.177,36610,4206,TCP,711,16531,1.62,DoS
2024-01-01 1:14:48,187.215.245.209,64.124.221.37,27900,19608,ICMP,4,13230,7.14,Reconnaissance
2024-01-01 1:14:49,231.136.172.253,192.244.171.63,42094,36300,TCP,168,61741,7.68,u2r
2024-01-01 1:14:50,214.239.97.99,23.49.232.106,10548,58707,TCP,262,93931,9.43,Worms
2024-01-01 1:14:51,112.58.209.13,108.50.59.2,57166,10770,UDP,822,8680,5.84,Probe
2024-01-01 1:14:52,88.218.169.151,186.238.9.155,4488,53897,UDP,243,84606,3.34,Probe
2024-01-01 1:14:53,53.232.123.251,81.54.17.18,64593,61040,ICMP,344,71311,1.7,r2l
2024-01-01 1:14:54,166.215.15.116,42.192.53.146,36594,41097,ICMP,48,30080,0.11,Normal
2024-01-01 1:14:55,211.237.62.146,54.140.101.41,60616,845,TCP,822,68846,7.95,r2l
2024-01-01 1:14:56,240.142.213.113,175.213.169.128,56201,43850,UDP,148,34130,3.38,Fuzzers
2024-01-01 1:14:57,97.78.96.214,100.34.193.98,35688,29115,ICMP,302,83988,7,DoS
2024-01-01 1:14:58,178.157.74.127,106.249.245.231,14809,61459,UDP,216,58561,7.23,Reconnaissance
2024-01-01 1:14:59,21.48.32.97,113.44.226.28,17362,61571,TCP,993,94121,1.89,r2l
2024-01-01 1:15:00,130.22.236.5,96.158.114.7,22390,36033,ICMP,632,780,1.05,Reconnaissance
2024-01-01 1:15:01,66.190.54.77,19.3.146.124,60361,52170,UDP,21,559,9.83,Backdoor
2024-01-01 1:15:02,155.88.229.198,95.101.234.29,58550,51885,TCP,598,77147,8.58,Backdoor
2024-01-01 1:15:03,52.135.191.104,177.81.226.145,60798,5283,ICMP,41,74458,2.14,Worms
2024-01-01 1:15:04,41.173.28.217,135.24.203.37,65147,56326,UDP,536,14943,2.9,Backdoor
2024-01-01 1:15:05,78.219.82.113,152.148.118.52,52273,61193,ICMP,230,322,4.23,Backdoor
2024-01-01 1:15:06,58.119.147.27,63.211.140.158,3211,61122,UDP,373,57712,5.28,Exploits
2024-01-01 1:15:07,254.156.161.217,168.188.0.79,34942,50385,TCP,173,55506,6.19,Reconnaissance
2024-01-01 1:15:08,8.145.131.195,207.115.94.129,6764,13631,ICMP,710,23569,5.89,Normal
2024-01-01 1:15:09,46.166.101.78,209.189.97.11,2118,61557,UDP,964,54242,0.48,Fuzzers
2024-01-01 1:15:10,182.40.112.176,43.127.240.85,21044,40409,ICMP,13,81224,3.35,Reconnaissance
2024-01-01 1:15:11,201.92.44.134,30.213.195.92,14050,39338,UDP,806,69483,7.11,Normal
2024-01-01 1:15:12,64.169.216.182,73.144.154.136,30687,22168,TCP,895,27447,6.36,Reconnaissance
2024-01-01 1:15:13,51.52.112.219,184.164.156.187,64232,11518,ICMP,345,66427,4.14,Worms
2024-01-01 1:15:14,223.255.22.5,138.253.198.164,28870,60638,TCP,639,58711,5.53,r2l
2024-01-01 1:15:15,18.110.110.204,70.154.12.15,62542,58049,UDP,615,96793,4.79,Exploits
2024-01-01 1:15:16,91.113.193.143,17.16.64.231,33259,40888,UDP,929,29055,6.58,Probe
2024-01-01 1:15:17,67.123.172.221,34.246.235.104,25838,43845,TCP,155,33159,1.44,Analysis
2024-01-01 1:15:18,235.63.70.56,57.243.156.65,42025,30018,TCP,651,44446,7.6,Normal
2024-01-01 1:15:19,169.66.120.37,212.58.103.33,52604,27423,ICMP,520,13404,9.29,r2l
2024-01-01 1:15:20,69.126.65.139,229.193.90.120,32922,28466,ICMP,376,23784,5.15,r2l
2024-01-01 1:15:21,89.123.244.195,161.106.142.128,61173,56938,ICMP,535,58296,5.62,Fuzzers
2024-01-01 1:15:22,7.155.148.37,226.129.5.7,14225,12781,ICMP,333,21301,3.23,Exploits
2024-01-01 1:15:23,189.176.151.129,232.180.108.203,64953,11988,TCP,99,66793,6.78,Exploits
2024-01-01 1:15:24,224.214.121.126,214.245.6.163,32541,61130,ICMP,716,4617,3.11,Normal
2024-01-01 1:15:25,88.169.140.216,125.235.173.247,15988,3007,ICMP,454,3253,0.42,Normal
2024-01-01 1:15:26,10.246.200.253,103.56.12.119,63655,16004,UDP,624,43309,0.92,Exploits
2024-01-01 1:15:27,167.174.6.58,251.142.44.95,55027,30465,UDP,843,8411,5.05,Fuzzers
2024-01-01 1:15:28,215.209.217.252,242.98.221.173,38615,16305,ICMP,264,7579,5.27,Reconnaissance
2024-01-01 1:15:29,241.143.149.106,165.0.79.132,50460,40665,ICMP,273,38469,2.56,Normal
2024-01-01 1:15:30,248.78.243.29,110.144.93.70,8043,64015,UDP,783,89402,2.89,Shellcode
2024-01-01 1:15:31,146.124.210.152,165.112.146.66,58070,34281,ICMP,123,98569,9.62,Normal
2024-01-01 1:15:32,142.141.198.70,13.51.119.33,24036,44583,UDP,445,59199,9.38,Analysis
2024-01-01 1:15:33,207.224.208.154,205.160.22.95,58402,33885,UDP,311,92482,1.69,r2l
2024-01-01 1:15:34,224.151.14.251,121.101.246.253,24702,30625,ICMP,506,74195,3.79,r2l
2024-01-01 1:15:35,55.64.38.46,73.110.170.146,19955,15673,UDP,620,35351,7.32,Backdoor
2024-01-01 1:15:36,72.213.109.124,148.6.22.15,17494,47120,ICMP,39,7967,2.52,Exploits
2024-01-01 1:15:37,15.159.176.175,24.85.247.103,26708,24744,UDP,303,33397,9.19,u2r
2024-01-01 1:15:38,113.215.242.161,185.157.157.163,25664,12367,UDP,618,40400,0.85,Backdoor
2024-01-01 1:15:39,237.223.185.36,114.120.123.239,6825,49469,UDP,24,43517,3.98,Shellcode
2024-01-01 1:15:40,130.26.222.137,200.177.43.209,64417,38671,TCP,772,26050,6.74,Exploits
2024-01-01 1:15:41,81.224.232.30,31.93.211.208,43511,55744,UDP,41,21993,7.37,Backdoor
2024-01-01 1:15:42,147.53.193.193,138.222.75.210,6739,26237,TCP,654,77565,6.67,u2r
2024-01-01 1:15:43,63.187.14.113,172.185.142.210,44930,51770,TCP,209,22453,5.01,Analysis
2024-01-01 1:15:44,57.128.24.20,61.120.168.30,58065,59381,UDP,194,84706,4.35,Backdoor
2024-01-01 1:15:45,110.215.121.182,204.192.59.197,58042,18127,TCP,768,37354,1.78,DoS
2024-01-01 1:15:46,171.52.38.240,103.4.123.240,28001,13407,ICMP,505,77111,2.59,Backdoor
2024-01-01 1:15:47,221.165.40.238,197.104.214.196,56738,49726,ICMP,396,96299,9.28,DoS
2024-01-01 1:15:48,165.243.198.150,11.53.233.189,50758,48603,ICMP,374,97941,0.28,Analysis
2024-01-01 1:15:49,8.187.80.14,69.255.213.135,62550,10332,UDP,792,46487,4.79,Backdoor
2024-01-01 1:15:50,180.25.35.56,37.52.173.96,52329,35065,ICMP,519,27332,9.52,Reconnaissance
